REVIEW_ID,REVIEW_CONTENT,RATING,DATE,COUNTRY
R140NW3O0YB1SY,"classy looking gold , bracelet but is magnetic and does come loose over the day . battery life is pretty good. sleep monitoring is good,  SpO2 level is not very accurate ,at times when my level has been 92% the watch says 98% . the android app is good for keeping records of your blood pressure.",5.0,2024-10-05,United Kingdom 
R13VAMX2CU6TC1,"Battery life is excellent, i get over 7 days on full charge this includes heavy usage, sleek and sophisticated design, would highly recommend.",5.0,2024-11-24,United Kingdom 
RRKU5Z87K5D38,"Just bought the GT 4, have had a Huawei watch for the last 4/5 year's, all you need in a smart watch really, very reliable, decent price, very comfortable on the wrist which is important, and looks good.",5.0,2024-10-29,United Kingdom 
RXDZOXLIVKM1R,"I am impressed with this. Having had cheep £30 versions in the past which were absolutely useless, I took a chance and paid a lot more for this. Very impressed. It, like all the cheep ones though, thinks when you are laying quietly in bed that you are asleep. Claiming you've had 7 good hours sleep when all you really had were 2 🤣. This includes when you are actually been playing scrabble for 3 hours on your phone🤔.Making/receiving a call works great as well but you need to be in range of your mobile. If you pick your mobile up, the call transfers from the watch to the phone.",5.0,2024-07-12,United Kingdom 
R2NKI2U6AL2X8N,Best,5.0,2024-12-12,United Kingdom 
R2N7T3LA1X0IWH,Very comfortable and fashion,5.0,2024-12-10,United Kingdom 
RBXRID2K0DA15,GT4 is an upgrade from my GT2 which I was also very pleased with. The ONLY downside to the Huawei watches is no web version of the Huawei Health App. Apart from that it's a great watch with brilliant battery life (2 weeks),5.0,2024-10-09,United Kingdom 
R29D2OW07UJ172,"This is actually so close to being the perfect wearable but not with an iPhone. Can’t transfer music and the notifications are a bit hit and miss. But the battery life is as advertised, calls answered are perfectly clear and its other features seem to work reasonably well.",4.0,2024-05-17,United Kingdom 
RWPCSBO1U33YG,"I have an iphone and have always used the same branded smartwatch for years. This Huawei watch however seems far superior to me and I think I have been converted. The watch face itself is really stylish alongside the leather strap. I do wish it also came with a bit more of an active band for when you're working out, but this watch looks so good on, very attractive for everyday use.The battery life of this is excellent compared to others and makes a huge difference. The functionality doesn't allow you to reply to messages directly on the watch but I never use this anyway as it is much easier to type on your phone, but still gives you the regular notifications to have a preview which is useful.It has more tracking which is really nice, the sleep tracking seems accurate and I like that it tracks stress and temperature as well, alongside the normal heart rate and blood oxygen levels. The Huawei app is great as well as you can track any noises in your sleep too and is more detailed than other fitness watches/apps I've  used.Overall very impressed with this and seems like excellent value for money.",5.0,2023-11-04,United Kingdom 
R30UANH1CH8EWY,Excelent,5.0,2024-11-26,United Kingdom 
R1C8WF8QASY6LW,I can't speak highly enough about my GT4. This is light years the best smart watch I have ever worn and met every expectation and then some. OK I have never owned or worn an apple watch and do realise that comparisons could vary but what I do know is the GT4 battery lasts me 2 weeks with full usage whereas the apple watch needs to be charged almost daily so for me there is no comparison. I use my Huawei GT4 watch paired to my work IPhone and it works like an absolute dream and have zero complaints. All functions and vitals are on point and extremely user friendly. I ordered various straps for different occasions and love them. You will not be disappointed with this watch!!!,5.0,2024-04-08,United Kingdom 
R2OFLTNRQDUJIV,"Battery life is amazing, the watch looks beautiful also. Performance is top class, very fluid and no stutters. Easy to navigate the menus and lots of free watch faces. Can't fault it. 10/10",5.0,2024-10-02,United Kingdom 
R1XST9DGNMYQ6B,"Long battery life, perfectly accurate GPS, and heart rate monitoring, the Huawei app synchronises perfectly so no need to take phone on a run/walk etc. App syncs with Strava for more detail and analysis, but plenty in the app.Can make custom HIIT sessions, the only thing is, it saves the overall time rather than individual reps although it does start stop and recovery automatically during session, but maybe there is a facility for individual times, just not found it. But excellent value for money with a myriad of watch faces and it is a classy looker.",5.0,2024-06-20,United Kingdom 
RD3V1D5NR6UH1,"Superb battery life. Went camping for a week and didn’t have to charge. Great speaker, great app. I returned 2 previous smart watches, this one ticks all the boxes, self configured watch face is a great tool, loads to choose from. Super user friendly",5.0,2024-08-23,United Kingdom 
R2B4G8VGOA6O8M,Very nice watch but seems hard to find out how to use all of its features probably about 10% we have sussed out if that no instructions hopefully will pick up the other 90% in the fullness of time battery lasts well,4.0,2024-03-11,United Kingdom 
R2INH6QITWQM40,"Great battery life, loads of different watch faces available to choose from. Good range of health monitoring, make and receive calls, message and app notifications plus lots of other features. I am very happy with this watch it's exceeded my expectations. I have a samsung phone and it works well. I have big arms and this fits and looks good compared to some of the smaller watches available.",5.0,2024-07-13,United Kingdom 
R33YGD689UWF2B,"This watch kicks ass and takes no namesHad pixel watch before,  this is soooo much betterThe strap is solid ,  pixel looseMore watch faces,  looks cooler..  as soon as people see them they want  one.And the battery life .  Soo Soo annoying charging other watches daily",5.0,2024-07-19,United Kingdom 
RGQ57NVX4NMV7,"Great watch, and upgrade from my gt2 which had got broken. Love the feel and functions of this with a reasonable range of mini Appa, especially weather which is quite accurateDoes not integrate with Strava or many other apps due to lack of google but fine with us own app",5.0,2024-08-12,United Kingdom 
R2UONX1AZH4QHV,Paid to change face on the watch to make it more relevant to what I want on it but otherwise great watch I had purchased a cheaper one before and found the light censer on the rear off the watch burned my wrist but this one I have had no problem at all and leather strap stops any rash that the silicone ones can cause.,5.0,2024-07-10,United Kingdom 
RGKVOLJN56HBB,"Best ever smart watch I used :)) I have I phone 15 pro and used with Apple Watch but battery life it’s finished so quick , after alll the comments about this watch I decided to go ahead , now I m one of the happy man it’s nearly week past now and batter still %76 it’s amazing seriously, looking expensive watch on your wrist and everyone keep comment how beautiful watch I have , because of I m using with apple phone I used limited app etc but still I m so happy with this , definitely word to try it guys …",5.0,2024-03-03,United Kingdom 
R22NOY3BK13Z0H,As per title. Nothing negative.,5.0,2024-10-13,United Kingdom 
R5K9JHMA8XF8E,Well watch is light and well built. If you have a Google pixel it takes ABIT to get the app but once done all good. Fits well. Boxed nicely. Better value than apple or Samsung but downside is lack of Google,5.0,2024-08-04,United Kingdom 
R1OKETH2147DBJ,"I did a lot of research on compatibility before purchasing and knew nfc and some features wouldn’t work due to regulations and compatibility with iOS, but having a Huawei watch before I knew it would be great value for money.If pairing with iOS you will be stuck with the preset apps if you have an android device you will be able to download select apps to run with the watchBattery life I found with all features turned on will last 10 days which is great comparing with other big brandsHave no faults with the watch and the heart and sleep monitoring are really accurate would recommend",5.0,2024-01-20,United Kingdom 
R2NXVM410D7ZK2,"I like a good watch, but its takes me a while to find the right one, and I'm talking old school, analog. Not too big not too small etc...could I settle for a modern smarty....well YES. It tells me about my sleep, not bothered, it tells me my steps, not bothered etc....But its a lovely piece of kit, The green one, I can play around with lots of faces, I can leave my phone in a good reception area of the house and answer on my watch (by far the second best thing) ..The best thing ..the battery life ...it goes all week . so glad I wasn't tempted to buy the ones at double the price! for me its a toy, a gadget not a necessity ......",5.0,2023-11-27,United Kingdom 
R3O38C2HJUL4G1,"I had the gt3 Pro, and I loved that watch, decided to upgrade to the gt4. I'm very impressed with the quality of the watch, the battery is brilliant, I take long walks and track my walks done about 7-10 walks, looking through the watch features ect, worn the watch for that whole time and the battery currently sitting at 55%. The aesthetics of the watch are IMO a step up from the gt3 and gives the watch a nice look. If forced to give any criticism it would the scrolling the bezel I find it very sensitive, other than that I would highly recommend this watch.",5.0,2024-02-01,United Kingdom 
R13MUST6YFT2UG,"Very impressive watch for the money. Does all that I want very well. Battery life for me is about 12 days,thats very impressive. Build quality is very good too. Also looks amazing. I use it with the iPhone app that works well with it. In the app there is hundreds of faces free for you to use.",5.0,2024-06-11,United Kingdom 
R1EU66XM93WKIJ,Works well looks smart looks more expensive than it is definitely worth buying,5.0,2024-09-15,United Kingdom 
RTWOP3CGS3VQ1,Very good for the money,5.0,2024-09-25,United Kingdom 
R1VV7S5LIQDHBT,This is my third Hauwei smart watch. All have been well made and have never failed. Gives a very accurate reading of my heart rate and as I have had a heart attack need to keep a close watch on it. Handy for timing intervals and also alarm clock .  My iPhone shows all my emails and news alerts. Battery life is great had it about 3 weeks now and only just charged it about 2 days ago. Useful thing is the wake up to the watch by just raising my arm. Nothing not to like,5.0,2024-01-19,United Kingdom 
R8ABVTATFC7DY,Very happy with this product. Does everything what I wanted to do on my watch. Would definitely buy it again,5.0,2024-09-02,United Kingdom 
REOE2XVP4OCQV,"Absolutely love it . I used to have fitbit and I loved it but I had some issue a couple of times after a year with the battery so after my last one I thought I will go for something else . Honestly everyone talking about Apple Watches but I can’t stand them as the battery life is a joke . So that’s why I choose this watch. It’s soo feminine, styling and does everything those two watches can and also have an amazing battery life with all the notifications on ! 💪👏🤩 absolutely love it ! ❤️❤️",5.0,2024-01-23,United Kingdom 
R1V1ZSE28ZGK7I,"This watch is a life changer for me, it fits nicely and it's comfortable, the features are all great and you don't have to pay a monthly subscription, compared to my old fitbit charge 5 this watch is better, more comfortable, more accurate and cheaper long term, its also grey stylish and fit for all occasions, I definitely recommend this watch for anyone looking for an upgrade to a standard fitness tracker.",5.0,2024-03-04,United Kingdom 
R1B67GWJD6NZ4K,Last watch was the same make had it for years this new one is great good battery life love fitness app and it even answers phone,5.0,2024-08-10,United Kingdom 
R2U184S2GYBV31,Pulse Wave Arrhythmia Analysis is not available in uk,4.0,2024-03-13,United Kingdom 
R1W4J4VFBS341,"The product is good, it arrived before the deadline, for me the watch is good and has all the things I need",5.0,2024-08-12,United Kingdom 
RFZKR4NVFNNI7,Great watch. Changed from a Galaxy 4 and this is better (IMO)  battery lasts a week! Easy to navigate too.,5.0,2024-08-13,United Kingdom 
R42M5FF724LR,I’m really pleased with this watch. Having used a Fitbit for 10 years this is a great improvement. The Hauwei does everything a Fitbit can and more and the app is well laid out and easy to use. The battery easily lasts 3x longer than its rivals and there’s lots of free watch faces.,5.0,2024-04-22,United Kingdom 
R2E9A8BK22780,I like this. It is my second Huawei watch. A minor issue for me is that some apps are not allowed due to the USA ban on Huawei tech.,5.0,2024-07-04,United Kingdom 
R3VAL153UPBQUF,"This was an upgrade from the Gt2e and what an upgrade, better graphics, features and even a built in speaker. I did view other watches of a similar price but none have the battery life of these huawei watches, 14 day battery life, like the Gt2e I only charge this every 10 to 14 days.",5.0,2024-04-12,United Kingdom 
R35K5TF153ZL2O,"Great upgrade on my gt2, looks great on the wrist and also a great range of straps.This watch does do much for you.",5.0,2024-07-22,United Kingdom 
RBN5V2QUZYDHF,Easy to set  up ...  great value for money .....this is the 2nd huawei  I've had  and they get considerably hard use  and they are very reliable,5.0,2024-06-24,United Kingdom 
R1DJGNYP1ABHMX,Brilliant,5.0,2024-08-29,United Kingdom 
RQVXMDMR4SV42,"Have had a couple of amazfit smart watches that had faults and needed to be replaced, had a full refund for the last one and decided to move to a different make.... I was not and am not disappointed by my choice of the Huawei GT 4, well built and stunning watch with a plethora of features, the Huawei health app is intuitive and easy to navigate. Would highly recommend to anyone",5.0,2023-12-24,United Kingdom 
R29E7AOHK0PVWY,"The software on this watch is poor. For example the auto recognise exercise, walking at least, does not work. Huawei Health is poor. The set-up overly complicated. If you want support forget it , Huawei pay lip service to it but actually do absolutely nothing to resolve an issue. For example bought some watch faces but had to reinstall Huawei Health and they have gone. Will Huawei do anything about getting them back - no. Very disappointed",3.0,2023-11-25,United Kingdom 
R37P2O7XGB2D2I,This is the second smartwatch I've ownedIf you put it in minimum mode you get a month out of a charge. The biz.Great product. Great value and very smart.,5.0,2024-06-12,United Kingdom 
R1RX4V86GBGH42,"I was thinking about getting a Garmin Fenix 7 but this looked just as good for 1/3 the price and so far I'm happy with my decision.Really easy to use, packed full of features.Only downside is the Huawei app for it isn't on the Android store so you have to download it from their website instead and install it as a third party app.",5.0,2024-01-15,United Kingdom 
R2BPTU96IJ7GAR,"Edit ....My watch has has stopped  collecting sleep data ..... I am not buying Huawei again Time for a new Brand for me unfortunately,  I will leave my old review below , This is my third huawei watch , I bought it to replace the useless Samsung watch that did not last a whole day because battery life was so bad. (I have had  huawei p30 pro phone since 2019 love that too, I now have samsung S23 ultra phone and still think my old p30 pro is just as good) I use my s23ultra with my huawei watches , I love the look of this watch it does everything I want it to do and battery life is excellent, only one problem which is the metal magnetic strap which becomes quite loose after wearing for a while, I am thinking about getting a new strap to sort that problem",2.0,2024-02-15,United Kingdom 
R34AYD8LDHGD2J,"QR code allowed access to the instruction manual, but this takes far too long to locate amongst ll the superfluous advertising which found its way onto my phone. Reluctant to explore this any further as on several adds there was a push to access my financial details. This watch is not fro me; There's too much information passing down the line, including health details- which as far as I'm concerned is a matter between myself and my doctor.",1.0,2025-01-07,United Kingdom 
R1Z6W7MHEV51OX,Good,3.0,2024-06-26,United Kingdom 
R9X4IACQNBN8P,This watch is stunning. I am looking forward to using all of the health features. Tracking steps accurately so far. It is so stunning though I am delighted with my purchase.,5.0,2024-05-30,United Kingdom 
R3PM1BCIHN9QJ6,This watch is one of the best I've owned. It does everything that I need and more. If your looking for a smart watch that helps you with uout daily exercise and health this is the one for you.,5.0,2024-04-27,United Kingdom 
RFDPLBXU3RX1K,"Everything about this watch is quality, I upgraded from a cheaper Chinese model and they are worlds apart best thing is it syncs with strava has built in GPS which is perfect for what I want it for, lots of watch faces to choose from free or payed. The screen is bright and fluid absolutely love it",5.0,2024-02-01,United Kingdom 
R9Z6RAHASK0NY,I brought this for my wife who is diabetic unfortunately she cannot get on with it but it is a great watch with long battery life. I have the GT2 & GT3 so know how good these watches are.,5.0,2024-04-26,United Kingdom 
R1DBWPSNYY0N10,Brought as a upgrade for my husband great watch,5.0,2024-08-08,United Kingdom 
RF5IKVPVSR8P,Amazing product fantastic battery life it does everything you need from a smart watch,5.0,2024-07-19,United Kingdom 
ROU4T2ULO7IU3,Does the things it is supposed to do and looks good.,5.0,2024-07-18,United Kingdom 
R1YPUWDXHMF0,"I have an iPhone 15 Pro, this is the best watch I have owned, I used to have an Apple Watch but the battery life on this is phenomenal and lasts for up to two weeks, mine lasts around 12 days ish as I have features on the I use etc. Comfortable and stylish and functional.",5.0,2024-01-29,United Kingdom 
R1GM5IK8G25KHQ,It's a good looking watch but not smart enough.. example sleep tracking was laughable when I woke up midle of the night and I was awake for 2 hours it couldn't recognise that.. you can test it,3.0,2024-01-06,United Kingdom 
R3RS4WSWIU8M1X,Great smartwatch,5.0,2024-07-26,United Kingdom 
R1A1AN0CV5CTY8,Definitely recommend,5.0,2024-08-03,United Kingdom 
R2NK8YIU256V7L,Great watch and great price 5 stars,5.0,2024-07-12,United Kingdom 
R3QUT3XETIRSBX,"Love it, just like having my phone on my wrist",5.0,2024-06-27,United Kingdom 
RGOBENFXTCZC9,"Love the styling the raised protective bezel and the accuracy.Loads of battery life. 2 weeks even with lots of activity buzzing and alarms. Managed a trip around Europe, Canada and the US on 1 chargeVery impressive.Comfortable too",5.0,2024-02-15,United Kingdom 
RXWI13XP3F4PI,AMAZING WATCH  WITH FANTASTIC BATTERY LIFE  YOU CAN EASILY GET 1 WEEK WITHOUT CHARGINGLOOKS GREAT VERY STYLISHHAD THE PREVIOUS MODEL AND DECIDED TO BUY THIS ONE AND NO REGRETS,5.0,2024-03-20,United Kingdom 
R3A602UNQ5XOHK,"With the old vacuum cleaner packing up after a long stint we searched for a new one. Having had Vax and Dyson before we started there, but then came across the reviews for this one.I remember one person saying it hoovered better than anything they had before and they were right.Used this for the first time yesterday and it honestly made it look like we had never hoovered the floor before given what it picked up. Not that it had only been done two days prior.Edge to edge suction and various settings mean it easily works across all floors. (Just be careful as I did loose a couple of the small toys that the kids leave lying around into the hoover as the suction was that good) The results were amazing.  Only minor thing I would have liked is a longer cord as it would have been beneficial to us in our house.It was also easy to put together and has a 5 year guarantee. What’s not to love about that? Definitely worth it for the price.Definitely pleased with my purchase and given my mid life age, what a treat this was. Does life get any better haha.",5.0,2025-03-04,United Kingdom 
R36NRWQ4FDCYX7,"I had high expectations of this machine and it has not disappointed at all. It arrived so quickly and it was beautifully packaged with great care by Shark. Not a single scratch on it. Very easy to set up and super easy to use. Cannot fault the ease of use at all and unlike some other comments about the cord getting in the way, I found the little side hook holds the cord well enough put of the way during use. I used to have an expensive Dyson Animal Ball 2 vacuum that was very good but I feel this Shark is better for ease of use because it's motorised. My back is not very good anymore so I knew the Dyson was no longer a good choice. This Shark also has just as good an air filtration system as the Dyson in that the air smells so lovely and clean after using it. This outcome actually did exceed my expectations a lot because I didn't anticipate another brand could compare to Dyson's Air filtration. The only thing I can say the Dyson outperforms this Shark in is the motorised attachment tool - the Animal Ball Dyson's one does not have a spindle that gets tangled with human hair which is one of their special design features whereas the one on the Shark does. However, I knew this would be the case because no vacuum by any manufacturer can adequately deal with the level of shedding my head of hair produces. However, this is only to do with this specific attachment. In terms of the actual main vacuum's ability cope with my shedding, I've found this Shark far out performs the Dyson. The Shark has left not a single strand of hair behind that I can see. However, I know that I need to gently cut the wrapped hair off the Shark's spindle every time and I'm happy to do that one minute job for the sake of the fantastic overall performance. Interestingly, Shark have designed a little groove along both the main motorised head spindle and also the one of the attachment where your scissor blade can scooch along safely as you cut. Genius! Also a win for this Shark is the operation lights at the front. Game changer for finding the dirt. Another huge plus is how quiet this vacuum is. Fabulous, fabulous machine. 100% happy I bought it.",5.0,2025-02-22,United Kingdom 
R389NX364VXRUC,"Amazing suction, easy to change to tools can’t fault it at the moment. Delivered on time and well packaged.",5.0,2025-03-14,United Kingdom 
R3J3J74QJKLZ4E,This is a versatile vacuum cleaner and is easy to manoeuvre . The main section can be detached so out of reach spots become accessible.It comes with three tool heads for the detached mode. It is a pity that these cannot be stowed.One other small complaint is that the cord entry is on the right which makes things slightly awkward if you are right handed.,4.0,2024-12-20,United Kingdom 
RTOTH4BGMKBTW,I love this hoover its light and powerful has settings for carpet and hard floors and max and min suction. I had a cordless hoover before but gone gone back to a plug in one as you get more power. Would recommend this hoover.,5.0,2025-02-07,United Kingdom 
R15U7PCAW1MB7,"Amazing Product, very light weight , easy to fix and also very easy with the cleaning and the power code is pretty lengthy so it’s easy to use .",5.0,2025-03-10,United Kingdom 
R1UEDN4QS8Y1JW,"Needed a new vacuum.  Saw this on special, did a little research and clicked that button.Easy to put together.  Fairly lightweight, and you can detach the motor and carry around one handed to get to those awkward places, like curtains and underneath grandma.Suction power is great, with two settings for hard floors and carpets.  First use made the carpet in the living room look like new - and yes, I should vacuum more often.The pet cleaning tool isn't just a gimmick either.  Tried it out on some cushions etc, removed all cat hairs etc very efficiently.Tried it on the cat, but she called her lawyer.  Oh well..Floor unit part works fine too.  Had two reasonably powerful LED lights, so you can see under things and remind yourself why you need to vacuum more.What else?Emptying it is easy peasy, lemon squeezy.  The only thing I could criticise, is that the actual dust/cat hair/old toenails collection receptacle is a tad small.  Lots of trips out to the garbage bin, but, its easy to empty, with a trapdoor mechanism so you don't even need to stick your hand in among the unmentionables to empty it out.The suction is a might powerful to be used on small rugs, as I found out, among various Laurel & Hardy scenes of me waving the wand end about with a rug attached, yelling ""Stop! Damn you! STOP!""We live and learn, and that's not really a complain about Le Shark.That's it.  Very good vacuum.  Tad pricey, unless you get it on special, but for the money either way, it does the job.",5.0,2020-10-05,United Kingdom 
R2Y4EJIA383OIY,"Having had a refurbished Henry vaccum for a great many years, this felt like going from a Ford to a Ferrari, but with the affordable and available part supply of a Ford (not that I'm expecting it to break anytime soon, far from it).Having a very small dog that produces an unfeasible amount of hair debris, with the Henry I was spending unreasonable amounts of time vacuuming. With this Shark vacuum, firstly, the LED lights meant not only could I see all that debris better, I could see just how much better it was at clearing it. What took me an hour with the Henry took maybe 10 minutes with this Shark vacuum, and with much better results to boot. When I had finished using it that first day, I was almost annoyed as I wanted to keep using it and seeing how impressive it was. This machine has saved literal hours of my life.It feels like a lot of thought has gone into this vacuum, with the accessories, parts support, ability to take the bottom roller off for easy carrying on stairs, and of course the genius idea of the front LED.I liked it so much, a month later I bought a Shark EX200UK Carpet Cleaner, and I was even more impressed with that!",5.0,2024-12-29,United Kingdom 
R3SJMJ0ISTYTUX,OMG! So pleased with this purchase. Used same day as we had already hoovered and I could not believe the dirt this picked up. Became addictive and did the whole house. Shocked and disgusted with what was sucked up. Really easy to use. Not heavy to carry and love that it can detach for the stairs. Not noisy either. The lights are a great feature. I currently have a Vax and a Henry and this Shark beats both.,5.0,2025-03-22,United Kingdom 
RXDYD1IVPFX1Z,"I am amazed.I saw other reviews stating that the amount it picked up was like they hadn't hoovered before. They aren't lying.I hoovered two days ago (with my Henry - sorry Henry) and the amount that this picked up today was extraordinary. Really. And a bit worrying!If you are considering purchasing one, which you probably are since you are reading this, do it. It is excellent.",5.0,2025-03-22,United Kingdom 
R15OMX9IV5OE9L,"I bought my first Shark hoover back in 2019 and the quality was amazing. Received this hoover this morning and the first thing I noticed is that it feels cheap and tacky. Gave the living room a good hoover, and it does the job amazingly well, not disappointed with that at all. It has great power, and really lifts the dirt out of the rugs.The cons for me, you now only have a min/max switch for suction power. This used to be a slider so you could adjust to get the right amount of suction.The liftaway now lifts the whole pod and pipes away from the base, it used to just lift the pod away so the pipe and base were left attached together and thin enough to get under furniture. This is a real negative for me (see photos)The on/off switch feels cheap and tacky, and this now has off-hard floor-carpet feature rather than a separate switch for floor type.The hose feels cheap, I have a feeling it won't be long before this splits.The attachments aren't great, and again different to the last ones. Hopefully the old ones will fit this newer model (haven't tried them yet) They do however tell you on the box that you can purchase these 'better' attachments separately!The felt and foam filters are cheap and nasty looking! After using the hoover only once, the foam is full of dust and dirt already, especially building up in the corners (see photos) There's also dust on the outside of the canister around the base. Not sure why this is happening or if it's even supposed to, but this shows that it's not capturing all the dirt inside the hoover, and some of it is being blasted back out!Overall I'm disappointed with the changes made to the newer model, however it still does what it's supposed to and it does it with ease! Being the owner of a long haired German Shepherd I need a hoover that can really work hard and get that fur out of the rugs, and it does it really well (along with all the dirt and grime that settles deep down into the fibres of the rugs and carpets too)All that remains is too see if this Shark will stand the test of time like the old one.",4.0,2024-12-06,United Kingdom 
R1T0C4KUQ4OL2O,"Never really leave reviews but genuinely impressed!!Been a Dyson lover for years but with 3 in the house and a karcher hoover and still never 100% happy with the results on either carpet or hardfloor decided while on offer to try this shark - so glad I did!!Super powerful, lightweight and easy to use. Can take it all around the house, up and down the stairs with ease and has a specific function for each hardfloor and carpet! Comes with a 5 year guarantee but genuinely considering buying a 2nd just in case and given away all the others now as they just don’t compare.",5.0,2025-03-03,United Kingdom 
R2OTCFZ4BE7RZR,"This is the nuts of the pups, so boring 🥱 story… I was a Dyson fan only used Dyson since they came out. One time while camping at our seasonal pitch a friend saw me hoovering the awning carpet (actual pile carpet, as a seasonal pitch is all year round) she said to me, a shark will clean the carpet better! I said no chance!Well I hoover my carpet with my expensive purple pet cordless Dyson all confident, she said have I finished I said yep! She got her shark and well! The stuff it collected after I hoovered! Shocking I have never looked back! This is my second shark I had my first one second hand and repaired it a few times until my Son broke the stick so no longer locked in!Used this immediately and my word it got a load of dust up from when we had the extension done! And I had hoovered lol! This is the allergy one and I’m so so surprised what it gets up!Worth every single penny! Sorry Dyson! Not sorry!",5.0,2025-01-25,United Kingdom 
R204GMAM2JSDVS,"Checked with Gemini who recommended Shark vacuums as number one...and have to say having used it, I'm extremely pleased.Easy to construct and operate and boy ,much lighter than previous brand.It picked up particles my previous vacuum had missed only two days before...Would I recommend....most definitely.",5.0,2025-03-22,United Kingdom 
RI1663SW41576,The best vacuum cleaner I've ever used. It's so powerful and it always picks up loads of dust. However this model does get hair wrapped around the brush as it's not one of the anti tangle ones so be mindful of that if you have women or pets in the house. 5 stars regardless.,5.0,2025-03-10,United Kingdom 
R19E5OTV1KW2Q2,"Do not walk, run to buy this hoover! I’ve had Dysons, Bush hoovers and nothing compared to this!I was very surprised to see how well packaged it was.It’s easy to assemble and even easier to use.I’d 100% recommend this to anyone.",5.0,2025-03-11,United Kingdom 
R3QSCEFJWF854Z,"Brought my second shark vacuum ( liftaway corded)  , my other one is still going strong after 5 yrs  but wanted one upstairs and downstairs .Previously brought a cheaper model off Amazon  only 3 months ago .( Quest  ) …and it’s true , “you buy cheap you pay twice “ no where near the quality …Love my shark liftaway , it’s a lot lighter than the original one I brought 5 yrs ago and to be honest I wouldn’t now ever buy another brand . Suction is brilliant , especially if you have pets & fantastic value for the money … absolutely love it",5.0,2025-02-04,United Kingdom 
R3FGUKWYZWOC9B,"I have had this shark carpet cleaner for two years. It certainly has excellent suction.I wish the cord was longer. But my main complaint is that the machine does not pull along, whilst using the wand. Instead it tips over and as it is so close, it generally falls heavily on me usually on my legs. Even though I try to remember, I have suffered two nasty leg wounds, by simply trying to make the wand stretch into a corner etc. Once it fell against the wall and damaged that!",4.0,2025-02-02,United Kingdom 
R1ZJIFM4211OOV,"I really like the shark, it has no problem picking the dog hair, and there’s lots as I have 3 large dogs! It’s versatile and I love how you can take the container off the bottom bit to be able to do the stairs easily. The little pet hair tool makes doing the stairs a doddle as it easily picks up dog hair. Neither rotation tool seems to get clogged up with dog hair either. But I have a couple of grips, the container which holds the dust/dog hair is not big enough, so I’m emptying it very frequently. The other issue I have is if you are using the hose the vacuum has a tendency to topple over, which I find annoying. But overall I’m very happy with the shark, it does the job well.",4.0,2025-01-14,United Kingdom 
RD0BQOD6LM4HF,"I have been a die hard Dyson fan for years but when my last Dyson upright died at the beginning of December I decided to give a shark cleaner a try. Basically, just before Christmas,  it was a good buy as I really couldn't afford a new Dyson! OMG, I cannot praise this little Shark cleaner enough. It was easy to assemble,  good instructions and very easy to use! It gets under things i could get under with my old cleaner, love the headlights which pick out all the bits!! My carpets have had a new lease of life, feeling like new again and the amount of dust and fluff that comes out of them every time I clean up is amazing! OK, the receptical is a tad on the small side but I ensure I empty it after every clean as I like to see how much it picks up each time! It's really easy to empty too. I am definitely converted and would not go back to a Dyson now. This one is definitely the best!!",5.0,2024-12-28,United Kingdom 
R2ZOP3ZGSGA2MZ,I am delighted with my purchase.  It is lightweight which is great for me as I have a back problem.The accessories are easy to use.  The build quality is great.  It is easy to empty.The suction power is terrific.This machine is so much better than my Dyson cordless.Highly recommended.,5.0,2025-03-02,United Kingdom 
R2Y88FUTGHBN0H,"My old Shark  died form hard work and I tried a different make, which was ok, but not nearly as good as the Shark. I ended up giving it to a friend and bought another Shark. I love it. I have a large hairy dog and it copes brilliantly with her dog fair on the carpets. I love it.",5.0,2025-03-02,United Kingdom 
R13YV63YKIDD0X,"The shark upright vacuum Cleaner was bought as a Xmas Present for a family member, but I have been told she's very very pleased with the vacuum cleaner, so if your vacuum cleaner isn't doing a good enough job, give shark a try!!.",5.0,2025-03-05,United Kingdom 
R3TV313Y401KYX,"excellent piece of kit, this one actually likes my deep pile carpet which the last one did not",5.0,2025-03-19,United Kingdom 
RXU1OTGICIP7G,"Love this hoover. There are not many hoovers my dogs have accepted over the years, but this one good.The ease on hoover stairs, the pet hair pick up.. it’s brilliant and a good size tank too. Brilliant from me and the dogs",5.0,2025-03-03,United Kingdom 
R19AT34X97O4JW,Fantastic  Hoover only  criticism was we thought we were buying one with hair wrap version  my problem,5.0,2025-03-14,United Kingdom 
R3ROSD65S3FHPR,Omg amazing fantastic for pet hair,5.0,2025-03-22,United Kingdom 
R172JP6SCAGLYF,Very good suction and reasonably priced!,5.0,2025-03-22,United Kingdom 
RZ8IB62FIIO3O,"Great, works well couldn't find it cheaper anywhere",5.0,2025-03-20,United Kingdom 
R1741B93ERFIJH,Perfect vacuum but will need time to get used to it,4.0,2025-03-02,United Kingdom 
R14B4P1XNBKMIO,2nd one ordered very happy,5.0,2025-03-22,United Kingdom 
R2QVF5H3WI53JX,Brilliant hoover.,5.0,2025-03-23,United Kingdom 
R3APWIO6I5VA3K,Fantastic,5.0,2025-03-21,United Kingdom 
R2JGIB6NWPJ8XH,Love this hoover,5.0,2025-03-15,United Kingdom 
R3M52P9YQOSW2N,"This vacuum cleaner is worth every penny and more .It is sheer luxury , 5 stars and more.It's a must if you are looking to buy a new vacuum cleaner at such affordable price too .",5.0,2025-02-23,United Kingdom 
